src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
63.66.47.198,10.2.1.101,49506,25,6,2017-02-01 23:42:01,9.016357,28.836480188173564,0.4436381567411317,0.4436381567411317,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005452333333333,6.006144,0.0,2.4520003310418934,9.016357,6.006144,0.0,3.005452333333333,2.4520003310418934,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
108.163.198.26,10.2.1.101,49507,25,6,2017-02-01 23:42:01,9.015966,28.83773075453035,0.44365739622354383,0.44365739622354383,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005322,6.006144,0.0,2.452000084921695,9.015966,6.006144,0.0,3.005322,2.452000084921695,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
216.82.251.34,10.2.1.101,49508,25,6,2017-02-01 23:42:01,9.016395,28.836358655538053,0.44363628700827773,0.44363628700827773,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0054649999999996,6.006124,0.0,2.4519922103017917,9.016395,6.006124,0.0,3.0054649999999996,2.4519922103017917,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
68.232.142.51,10.2.1.101,49509,25,6,2017-02-01 23:42:01,9.016008,28.837596417394487,0.4436553294983767,0.4436553294983767,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005336,6.006134,0.0,2.4519960374590064,9.016008,6.006134,0.0,3.005336,2.4519960374590064,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
65.55.33.119,10.2.1.101,49510,25,6,2017-02-01 23:42:01,9.015971,28.837714761948547,0.4436571501838238,0.4436571501838238,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005323666666667,6.006136,0.0,2.4519968293509047,9.015971,6.006136,0.0,3.005323666666667,2.4519968293509047,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
207.46.163.74,10.2.1.101,49511,25,6,2017-02-01 23:42:01,9.00083,28.88622493703358,0.44440346056974744,0.44440346056974744,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0002766666666667,6.006126,0.0,2.4519938380740047,9.00083,6.006126,0.0,3.0002766666666667,2.4519938380740047,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
10.2.2.1,10.2.1.101,54127,53,17,2017-02-01 23:42:01,9.3e-05,2784946.23655914,32258.064516129034,21505.376344086024,10752.688172043012,2,1,162,97,81,81,81.0,0.0,97,97,97.0,0.0,97,81,86.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,4.65e-05,9.3e-05,0.0,4.65e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,86.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,97.0,0,2,1,162,97
173.194.68.26,10.2.1.101,49512,25,6,2017-02-01 23:42:01,9.0009,28.886000288860004,0.4444000044440001,0.4444000044440001,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0002999999999997,6.006123,0.0,2.4519925571432717,9.0009,6.006123,0.0,3.0002999999999997,2.4519925571432717,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
128.220.38.15,10.2.1.101,49513,25,6,2017-02-01 23:42:01,9.01646,28.836150773141565,0.4436330888175625,0.4436330888175625,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005486666666666,6.006129,0.0,2.4519942892584847,9.016459999999999,6.006129,0.0,3.005486666666666,2.4519942892584847,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
91.220.131.24,10.2.1.101,54128,50012,17,2017-02-01 23:42:01,0.847868,346.75208876853475,3.538286620087089,2.358857746724726,1.179428873362363,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.423934,0.847868,0.0,0.423934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
216.32.180.170,10.2.1.101,49514,25,6,2017-02-01 23:42:01,9.032004,28.786524009511066,0.4428696001463241,0.4428696001463241,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0106680000000003,6.021726,0.0,2.4583593606094287,9.032004,6.021726,0.0,3.0106680000000003,2.4583593606094287,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
216.82.251.38,10.2.1.101,49515,25,6,2017-02-01 23:42:02,9.016334,28.83655374789798,0.4436392884291997,0.4436392884291997,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005444666666667,6.006141,0.0,2.4519990943408243,9.016334,6.006141,0.0,3.005444666666667,2.4519990943408243,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
91.220.131.24,10.2.1.101,54129,50012,17,2017-02-01 23:42:03,0.842816,348.830586984585,3.5594957855569898,2.3729971903713265,1.1864985951856633,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.421408,0.842816,0.0,0.421408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
10.2.2.1,10.2.1.101,54130,53,17,2017-02-01 23:42:04,0.074076,3928.397861655597,40.498947027377284,26.999298018251526,13.499649009125763,2,1,162,129,81,81,81.0,0.0,129,129,129.0,0.0,129,81,97.0,22.627416997969522,512.0,40,20,20,2,0.037038,0.074076,0.0,0.037038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,129.0,0,2,1,162,129
72.167.238.29,10.2.1.101,49516,25,6,2017-02-01 23:42:04,0.273179,2631.973907218344,32.94543138381793,18.303017435454407,14.642413948363528,5,4,312,407,66,60,62.4,2.9393876913398134,233,54,101.75,75.93541663808791,233,54,79.88888888888889,54.312765932236196,2949.876543209877,100,80,20,3,0.034147375,0.0913,0.0,0.04185072212619963,0.18682300000000002,0.091505,0.0,0.046705750000000004,0.04252901901275763,0.186736,0.095167,3.6e-05,0.06224533333333334,0.04401365208154801,0,1,0,0,2,3,0,1,7,0,0,0.8,79.88888888888889,8192,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4,101.75,0,5,4,312,407
68.178.213.203,10.2.1.101,49517,25,6,2017-02-01 23:42:04,1.646905,504.58283871868747,6.679195217696224,4.250396956715779,2.428798260980445,7,4,432,399,66,60,61.714285714285715,2.7105237087157534,233,54,99.75,76.94925275790533,233,54,75.54545454545455,49.92606103277058,2492.6115702479333,140,80,20,5,0.16469050000000002,0.795644,0.0,0.24149703274874829,1.512678,0.795644,0.0,0.252113,0.2754550657076395,1.516616,1.372632,0.000344,0.5055386666666667,0.6159121000258253,0,1,0,0,4,3,0,1,9,0,0,0.5714285714285714,75.54545454545455,8192,14600,0,0,0,0,0,0,0,0,24.0,4.0,0,0,19.38212999917625947503500897,0,61.714285714285715,99.75,0,7,4,432,399
68.178.213.203,10.2.1.101,49518,25,6,2017-02-01 23:42:04,24.897545,41.16871763862662,0.5623044360397782,0.4418106283169686,0.12049380772280961,11,3,672,353,66,60,61.09090909090909,2.3141676475196102,233,54,117.66666666666667,81.69999320005412,233,54,73.21428571428571,44.42357574118334,1973.4540816326532,220,60,20,9,1.9151957692307693,12.480224,0.0,3.5099601309953794,24.897545,12.480224,0.0,2.4897545,3.819066136059554,0.129195,0.129164,3.1e-05,0.0645975,0.0645665,0,1,0,0,7,3,1,1,12,0,0,0.2727272727272727,73.21428571428571,8192,14600,0,0,0,0,0,0,0,0,24.0,4.0,0,0,19.88119330235732965752159388,0,61.09090909090909,117.66666666666667,0,11,3,672,353
68.178.213.203,10.2.1.101,49519,25,6,2017-02-01 23:42:05,3.399624,230.90788863709633,2.94150176607766,1.7649010596465962,1.1766007064310642,6,4,378,407,66,60,63.0,3.0,233,54,101.75,75.93541663808791,233,54,78.5,51.69381007432128,2672.25,120,80,20,3,0.377736,3.010301,0.0,0.9324038426093421,3.275596,3.010301,0.0,0.6551192,1.178759835662108,0.26988,0.140257,3.7e-05,0.08996,0.06373422422843163,0,1,0,0,2,4,0,1,7,0,0,0.6666666666666666,78.5,8192,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,101.75,0,6,4,378,407
91.220.131.24,10.2.1.101,54131,50012,17,2017-02-01 23:42:05,0.875366,335.8595147629677,3.427137905744569,2.2847586038297125,1.1423793019148563,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.437683,0.875366,0.0,0.437683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
205.139.110.181,10.2.1.101,49520,25,6,2017-02-01 23:42:06,9.016439,28.836217934818833,0.44363412207413594,0.44363412207413594,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0054796666666665,6.006114,0.0,2.451988166528043,9.016439,6.006114,0.0,3.0054796666666665,2.451988166528043,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
91.220.131.24,10.2.1.101,54132,50012,17,2017-02-01 23:42:07,0.920305,319.459309685376,3.259788874340572,2.1731925828937144,1.0865962914468572,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.4601525,0.920305,0.0,0.4601525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
72.167.238.29,10.2.1.101,49521,25,6,2017-02-01 23:42:08,0.358901,2003.3379678518588,25.07655314418182,13.931418413434345,11.145134730747476,5,4,312,407,66,60,62.4,2.9393876913398134,233,54,101.75,75.93541663808791,233,54,79.88888888888889,54.312765932236196,2949.876543209877,100,80,20,3,0.044862625,0.147963,0.0,0.05506848117330253,0.26475,0.148526,0.0,0.0661875,0.0595464077568916,0.262982,0.148184,0.000444,0.08766066666666666,0.06319903708830452,0,1,0,0,2,3,0,1,7,0,0,0.8,79.88888888888889,8192,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4,101.75,0,5,4,312,407
68.178.213.203,10.2.1.101,49522,25,6,2017-02-01 23:42:08,0.794665,904.7837768116125,11.325527108907528,6.291959504948626,5.033567603958901,5,4,312,407,66,60,62.4,2.9393876913398134,233,54,101.75,75.93541663808791,233,54,79.88888888888889,54.312765932236196,2949.8765432098767,100,80,20,3,0.099333125,0.386311,0.0,0.12397816191414268,0.7946650000000001,0.514306,0.0,0.19866625000000002,0.19106449534957431,0.6610240000000001,0.386311,0.135825,0.22034133333333336,0.11736493849622306,0,1,0,0,2,3,0,1,7,0,0,0.8,79.88888888888889,8192,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4,101.75,0,5,4,312,407
10.2.2.1,10.2.1.101,54133,53,17,2017-02-01 23:42:08,0.22387,2081.5651940858534,22.334390494483404,13.400634296690043,8.933756197793361,3,2,216,250,76,70,72.0,2.8284271247461903,158,92,125.0,33.0,158,70,93.2,33.38502658378453,1114.56,60,40,20,3,0.0559675,0.098703,0.0,0.043604550659879525,0.125167,0.125167,0.0,0.0625835,0.0625835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,93.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,125.0,0,3,2,216,250
138.47.18.21,10.2.1.101,49523,25,6,2017-02-01 23:42:09,9.016505,28.836006856315166,0.44363087471254103,0.44363087471254103,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005501666666667,6.006139,0.0,2.451998391534863,9.016505,6.006139,0.0,3.005501666666667,2.451998391534863,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
208.118.63.21,10.2.1.101,49524,25,6,2017-02-01 23:42:09,9.016412,28.83630428600645,0.4436354505539454,0.4436354505539454,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005470666666666,6.006117,0.0,2.451989370567816,9.016411999999999,6.006117,0.0,3.005470666666666,2.451989370567816,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
91.220.131.24,10.2.1.101,54134,50012,17,2017-02-01 23:42:09,0.884878,332.2491914139576,3.390297871570996,2.2601985810473306,1.1300992905236653,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.442439,0.884878,0.0,0.442439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
91.220.131.24,10.2.1.101,54135,50012,17,2017-02-01 23:42:11,0.841945,349.19145549887463,3.5631781173354553,2.3754520782236366,1.1877260391118183,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.4209725,0.841945,0.0,0.4209725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
91.220.131.24,10.2.1.101,54136,50012,17,2017-02-01 23:42:13,0.861254,341.36271065214214,3.483292965838185,2.32219531055879,1.161097655279395,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.430627,0.861254,0.0,0.430627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
91.220.131.24,10.2.1.101,54137,50012,17,2017-02-01 23:42:15,0.868672,338.4476534296029,3.4535474839755396,2.3023649893170264,1.1511824946585132,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.434336,0.868672,0.0,0.434336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
91.220.131.24,10.2.1.101,54138,50012,17,2017-02-01 23:42:17,0.865493,339.6907889491885,3.466232540297842,2.310821693531895,1.1554108467659474,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.4327465,0.865493,0.0,0.4327465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
91.220.131.24,10.2.1.101,54139,50012,17,2017-02-01 23:42:19,1.061551,276.9532504797226,2.8260535763237002,1.8840357175491333,0.9420178587745667,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.5307755,1.061551,0.0,0.5307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
72.2.49.74,10.2.1.101,49525,25,6,2017-02-01 23:42:20,9.016297,28.83667208389431,0.44364110898298936,0.44364110898298936,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0054323333333333,6.006136,0.0,2.4519970340983055,9.016297,6.006136,0.0,3.0054323333333333,2.4519970340983055,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
64.12.91.196,10.2.1.101,49526,25,6,2017-02-01 23:42:20,9.01633,28.83656654093184,0.44363948524510527,0.44363948524510527,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0054433333333335,6.006104,0.0,2.4519840225321388,9.01633,6.006104,0.0,3.0054433333333335,2.4519840225321388,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
207.46.163.170,10.2.1.101,49527,25,6,2017-02-01 23:42:20,9.016427,28.836256313060595,0.4436347125086245,0.4436347125086245,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005475666666667,6.00612,0.0,2.451990602202808,9.016427,6.00612,0.0,3.005475666666667,2.451990602202808,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
74.220.207.73,10.2.1.101,49528,25,6,2017-02-01 23:42:20,9.016319,28.836601721833492,0.44364002648974604,0.44364002648974604,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0054396666666663,6.006086,0.0,2.4519766844843547,9.016319,6.006086,0.0,3.0054396666666663,2.4519766844843547,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
10.2.2.1,10.2.1.101,54140,53,17,2017-02-01 23:42:20,0.000143,1916083.916083916,20979.020979020977,13986.013986013986,6993.006993006993,2,1,172,102,86,86,86.0,0.0,102,102,102.0,0.0,102,86,91.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,7.15e-05,0.000143,0.0,7.15e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,91.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,102.0,0,2,1,172,102
207.46.163.170,10.2.1.101,49529,25,6,2017-02-01 23:42:20,9.000296,28.887938796679574,0.44442982764122424,0.44442982764122424,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0000986666666667,6.006144,0.0,2.4520016257902895,9.000296,6.006144,0.0,3.0000986666666667,2.4520016257902895,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
10.2.2.1,10.2.1.101,54141,53,17,2017-02-01 23:42:20,0.108061,2896.512155171616,27.762097333913253,18.508064889275502,9.254032444637751,2,1,166,147,83,83,83.0,0.0,147,147,147.0,0.0,147,83,104.33333333333333,30.169889330626027,910.2222222222222,40,20,20,2,0.0540305,0.108061,0.0,0.0540305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,147.0,0,2,1,166,147
144.160.235.144,10.2.1.101,49530,25,6,2017-02-01 23:42:20,9.016546,28.835875733346228,0.4436288574360958,0.4436288574360958,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0055153333333333,6.006117,0.0,2.4519894592639577,9.016546,6.006117,0.0,3.0055153333333333,2.4519894592639577,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
216.32.180.42,10.2.1.101,49531,25,6,2017-02-01 23:42:20,9.016182,28.837039891164572,0.44364676755637805,0.44364676755637805,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0053940000000003,6.006111,0.0,2.451986778353015,9.016182,6.006111,0.0,3.0053940000000003,2.451986778353015,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
10.2.2.1,10.2.1.101,54142,53,17,2017-02-01 23:42:20,0.103048,2338.7159382035557,29.112646533654218,19.408431022436147,9.704215511218074,2,1,150,91,75,75,75.0,0.0,91,91,91.0,0.0,91,75,80.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.051524,0.103048,0.0,0.051524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,80.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,91.0,0,2,1,150,91
216.32.180.170,10.2.1.101,49532,25,6,2017-02-01 23:42:20,9.016326,28.836579333977056,0.4436396820611855,0.4436396820611855,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005442,6.006162,0.0,2.4520076421202277,9.016326,6.006162,0.0,3.005442,2.4520076421202277,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
83.137.242.243,10.2.1.101,49533,25,6,2017-02-01 23:42:20,9.016313,28.836620911452385,0.44364032171465206,0.44364032171465206,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005437666666667,6.006046,0.0,2.4519603898886477,9.016313,6.006046,0.0,3.005437666666667,2.4519603898886477,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
208.91.199.202,10.2.1.101,49534,25,6,2017-02-01 23:42:20,9.000832,28.886218518465846,0.44440336182255147,0.44440336182255147,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.000277333333333,6.006054,0.0,2.4519643614497246,9.000831999999999,6.006054,0.0,3.000277333333333,2.4519643614497246,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
10.2.2.1,10.2.1.101,54143,53,17,2017-02-01 23:42:20,0.100733,2749.8436460742755,29.781700137988544,19.85446675865903,9.927233379329515,2,1,174,103,87,87,87.0,0.0,103,103,103.0,0.0,103,87,92.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0503665,0.100733,0.0,0.0503665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,92.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,103.0,0,2,1,174,103
50.202.49.87,10.2.1.101,49535,25,6,2017-02-01 23:42:20,9.016414,28.83629788960445,0.4436353521477608,0.4436353521477608,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005471333333334,6.006109,0.0,2.4519861137752983,9.016414000000001,6.006109,0.0,3.005471333333334,2.4519861137752983,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
